text_eng,text,id,username,elite,centr,left,right
The victims of so-called upskirting are mostly women or girls.,Die Opfer von sogenanntem Upskirting sind meist Frauen oder Mädchen.,73012,schadt,False,False,False,False
The victims of so-called upskirting are mostly women or girls.,Die Opfer von sogenanntem Upskirting sind meist Frauen oder Mädchen.,73012,richter,False,False,False,False
The victims of so-called upskirting are mostly women or girls.,Die Opfer von sogenanntem Upskirting sind meist Frauen oder Mädchen.,73012,coudry,False,False,False,False
I find it really unfortunate that the Left cannot decide to support the expansion of integration enterprises.,"Ich finde es richtig schade, dass sich die Linke nicht entscheiden kann, den Ausbau der Integrationsbetriebe zu unterstützen.",615428,riedel,False,False,False,False
I find it really unfortunate that the Left cannot decide to support the expansion of integration enterprises.,"Ich finde es richtig schade, dass sich die Linke nicht entscheiden kann, den Ausbau der Integrationsbetriebe zu unterstützen.",615428,schadt,False,False,False,False
I find it really unfortunate that the Left cannot decide to support the expansion of integration enterprises.,"Ich finde es richtig schade, dass sich die Linke nicht entscheiden kann, den Ausbau der Integrationsbetriebe zu unterstützen.",615428,coudry,False,False,False,False
I find it really unfortunate that the Left cannot decide to support the expansion of integration enterprises.,"Ich finde es richtig schade, dass sich die Linke nicht entscheiden kann, den Ausbau der Integrationsbetriebe zu unterstützen.",615428,grabsch,False,False,False,False
I find it really unfortunate that the Left cannot decide to support the expansion of integration enterprises.,"Ich finde es richtig schade, dass sich die Linke nicht entscheiden kann, den Ausbau der Integrationsbetriebe zu unterstützen.",615428,richter,False,False,False,False
Our legal system is fundamentally being attacked.,Unsere Rechtsordnung wird damit grundsätzlich angegriffen.,530249,riedel,False,False,False,False
Our legal system is fundamentally being attacked.,Unsere Rechtsordnung wird damit grundsätzlich angegriffen.,530249,richter,False,False,False,False
Our legal system is fundamentally being attacked.,Unsere Rechtsordnung wird damit grundsätzlich angegriffen.,530249,schadt,False,False,False,False
Our legal system is fundamentally being attacked.,Unsere Rechtsordnung wird damit grundsätzlich angegriffen.,530249,coudry,False,False,False,False
Our legal system is fundamentally being attacked.,Unsere Rechtsordnung wird damit grundsätzlich angegriffen.,530249,grabsch,False,False,False,False
"Now it is autumn, and this truly urgent directive is still yet to be seen.","Nun ist es Herbst, und diese wirklich dringende Vorgabe lässt immer noch auf sich warten.",480383,riedel,False,False,False,False
"Now it is autumn, and this truly urgent directive is still yet to be seen.","Nun ist es Herbst, und diese wirklich dringende Vorgabe lässt immer noch auf sich warten.",480383,schadt,False,False,False,False
"Now it is autumn, and this truly urgent directive is still yet to be seen.","Nun ist es Herbst, und diese wirklich dringende Vorgabe lässt immer noch auf sich warten.",480383,coudry,False,False,False,False
"Now it is autumn, and this truly urgent directive is still yet to be seen.","Nun ist es Herbst, und diese wirklich dringende Vorgabe lässt immer noch auf sich warten.",480383,grabsch,False,False,False,False
"Now it is autumn, and this truly urgent directive is still yet to be seen.","Nun ist es Herbst, und diese wirklich dringende Vorgabe lässt immer noch auf sich warten.",480383,richter,False,False,False,False
"However, this tradition has increasingly disappeared since the 1990s.",Diese Tradition ist aber seit den 90er-Jahren immer mehr verschwunden.,111085,riedel,False,False,False,False
"However, this tradition has increasingly disappeared since the 1990s.",Diese Tradition ist aber seit den 90er-Jahren immer mehr verschwunden.,111085,schadt,False,False,False,False
"However, this tradition has increasingly disappeared since the 1990s.",Diese Tradition ist aber seit den 90er-Jahren immer mehr verschwunden.,111085,coudry,False,False,False,False
"However, this tradition has increasingly disappeared since the 1990s.",Diese Tradition ist aber seit den 90er-Jahren immer mehr verschwunden.,111085,grabsch,False,False,False,False
"However, this tradition has increasingly disappeared since the 1990s.",Diese Tradition ist aber seit den 90er-Jahren immer mehr verschwunden.,111085,richter,False,False,False,False
"The Federal President said the following in the Bundestag on Wednesday: If we downplay the German crimes against Jewish people, we mock the victims. – The AfD's program is not anti-Semitic.","Der Bundespräsident hat am Mittwoch im Bundestag Folgendes gesagt: Wenn wir die deutschen Verbrechen gegen Jüdinnen und Juden verharmlosen, verhöhnen wir die Opfer. – Das Programm der AfD ist nicht antisemitisch.",39998,riedel,False,False,False,False
"The Federal President said the following in the Bundestag on Wednesday: If we downplay the German crimes against Jewish people, we mock the victims. – The AfD's program is not anti-Semitic.","Der Bundespräsident hat am Mittwoch im Bundestag Folgendes gesagt: Wenn wir die deutschen Verbrechen gegen Jüdinnen und Juden verharmlosen, verhöhnen wir die Opfer. – Das Programm der AfD ist nicht antisemitisch.",39998,richter,False,False,False,False
"The Federal President said the following in the Bundestag on Wednesday: If we downplay the German crimes against Jewish people, we mock the victims. – The AfD's program is not anti-Semitic.","Der Bundespräsident hat am Mittwoch im Bundestag Folgendes gesagt: Wenn wir die deutschen Verbrechen gegen Jüdinnen und Juden verharmlosen, verhöhnen wir die Opfer. – Das Programm der AfD ist nicht antisemitisch.",39998,schadt,False,False,False,False
"The Federal President said the following in the Bundestag on Wednesday: If we downplay the German crimes against Jewish people, we mock the victims. – The AfD's program is not anti-Semitic.","Der Bundespräsident hat am Mittwoch im Bundestag Folgendes gesagt: Wenn wir die deutschen Verbrechen gegen Jüdinnen und Juden verharmlosen, verhöhnen wir die Opfer. – Das Programm der AfD ist nicht antisemitisch.",39998,grabsch,False,False,False,False
"The Federal President said the following in the Bundestag on Wednesday: If we downplay the German crimes against Jewish people, we mock the victims. – The AfD's program is not anti-Semitic.","Der Bundespräsident hat am Mittwoch im Bundestag Folgendes gesagt: Wenn wir die deutschen Verbrechen gegen Jüdinnen und Juden verharmlosen, verhöhnen wir die Opfer. – Das Programm der AfD ist nicht antisemitisch.",39998,coudry,False,False,False,False
"Furthermore, the law includes new regulations on clinical trials and so-called performance studies for diagnostics.",Darüber hinaus enthält das Gesetz neue Regelungen zu klinischen Prüfungen und sogenannten Leistungsstudien für Diagnostika.,23987,riedel,False,False,False,False
"Furthermore, the law includes new regulations on clinical trials and so-called performance studies for diagnostics.",Darüber hinaus enthält das Gesetz neue Regelungen zu klinischen Prüfungen und sogenannten Leistungsstudien für Diagnostika.,23987,schadt,False,False,False,False
"Furthermore, the law includes new regulations on clinical trials and so-called performance studies for diagnostics.",Darüber hinaus enthält das Gesetz neue Regelungen zu klinischen Prüfungen und sogenannten Leistungsstudien für Diagnostika.,23987,grabsch,False,False,False,False
"Furthermore, the law includes new regulations on clinical trials and so-called performance studies for diagnostics.",Darüber hinaus enthält das Gesetz neue Regelungen zu klinischen Prüfungen und sogenannten Leistungsstudien für Diagnostika.,23987,coudry,False,False,False,False
"Furthermore, the law includes new regulations on clinical trials and so-called performance studies for diagnostics.",Darüber hinaus enthält das Gesetz neue Regelungen zu klinischen Prüfungen und sogenannten Leistungsstudien für Diagnostika.,23987,richter,False,False,False,False
The FDP has now presented a concept for a so-called basic pension.,Die FDP hat jetzt ein Konzept für eine sogenannte Basisrente vorgelegt.,1105180,riedel,False,False,False,False
The FDP has now presented a concept for a so-called basic pension.,Die FDP hat jetzt ein Konzept für eine sogenannte Basisrente vorgelegt.,1105180,schadt,False,False,False,False
The FDP has now presented a concept for a so-called basic pension.,Die FDP hat jetzt ein Konzept für eine sogenannte Basisrente vorgelegt.,1105180,coudry,False,False,False,False
The FDP has now presented a concept for a so-called basic pension.,Die FDP hat jetzt ein Konzept für eine sogenannte Basisrente vorgelegt.,1105180,richter,False,False,False,False
